Year,Country,Company,Production_Capacity_Wafers,Fab_Count,Technology_Node_nm,AI_Chip_Production,Foundry_Revenue_USD,Global_Market_Share
2026,USA,Cadence,1674928.7768654928,19,1.6nm,133362.38136278425,2341740683.679414,2.01
2026,USA,Ansys,1157289.9021079405,5,2.9nm,452304.7325211886,3418813564.7138834,2.94
2026,USA,Entegris,894088.5283107711,25,1.8nm,253863.4744222526,2163405900.4220343,1.86
2026,USA,Amkor,1531164.672019728,46,2.5nm,46377.8516848874,1763053930.444165,1.52
2026,Taiwan,ASE,302158.17122240557,1,2.7nm,95730.34879450513,780809915.1949313,0.67
2026,China,JCET,1194922.573699557,13,1.9nm,187159.26079336394,2130718877.6663766,1.83
2026,Taiwan,Powertech,1750722.958593583,30,1.4nm,87377.79507008569,2187611933.944011,1.88
2026,Netherlands,Nexperia,971264.100673893,28,2.7nm,186372.07243909757,1903124462.869381,1.64
2026,Germany,Bosch,861195.3515216265,5,2.7nm,65077.13793676606,1186581041.2054567,1.02
2026,Israel,Tower Semiconductor,1200635.3109770913,19,2.9nm,283483.0385674622,2618050503.814402,2.25
2026,Israel,VisIC,1263649.7193190062,5,1.7nm,28638.852991586267,1406843984.2769375,1.21
2026,UK,Graphcore,1721517.426614808,39,2.7nm,121137.24825598167,2327203667.8947163,2.0
2026,USA,Cerebras,724849.7730920467,7,1.8nm,145470.7252829231,1452203399.5066621,1.25
2027,USA,NVIDIA,985260.3507598405,30,1.6nm,30151.03442461921,1136015522.8829365,0.94
2027,Taiwan,TSMC,1488312.2720444114,6,2.2nm,320780.36961945565,3092214120.14169,2.55
2027,Netherlands,ASML,1340352.1512611834,10,1.9nm,323646.2586205338,2958583444.3638525,2.44
2027,USA,Intel,530901.237990314,3,1.4nm,171508.7004074608,1388444740.027618,1.14
2027,South Korea,Samsung,1861844.9494712758,20,1.6nm,525037.1678150266,4487030788.546409,3.7
2027,USA,Broadcom,1527383.5792714579,37,2.5nm,108111.41610854563,2067940659.814186,1.7
2027,USA,Qualcomm,607648.3464107407,16,1.5nm,172741.79860605506,1471357339.4410162,1.21
2027,USA,AMD,974018.1966937971,28,1.5nm,369799.70426764357,2823016718.032015,2.33
2027,USA,Texas Instruments,642457.3781634863,8,1.5nm,130830.67237139908,1296610740.0204816,1.07
2027,USA,Applied Materials,331002.48494639806,5,2.6nm,106992.0845720445,865962907.8066206,0.71
2027,USA,Lam Research,400309.86814206967,5,1.6nm,128658.33743802072,1043601555.3321733,0.86
2027,USA,Micron,1675746.8401564797,13,1.6nm,427316.40421877283,3812328861.2503443,3.14
2027,Japan,Tokyo Electron,326519.54223547113,10,2.0nm,76941.0432478602,711224758.4747722,0.59
2027,USA,Analog Devices,2145820.2027463894,38,2.0nm,727060.743264319,5781123919.067985,4.76
2027,USA,KLA,1530622.57582409,31,2.8nm,564369.783180194,4352471491.7250595,3.59
2027,Netherlands,NXP,265437.6920620185,5,2.6nm,65462.0627917652,592748006.0208445,0.49
2027,USA,Marvell,431111.2329280016,11,1.5nm,82293.02621948137,842576364.0254085,0.69
2027,USA,Microchip,447669.9510987137,6,2.0nm,100480.41552866882,950072028.7420578,0.78
2027,Japan,Renesas,1473898.711280781,31,1.7nm,83994.40821448676,1893870752.3532147,1.56
2027,Germany,Infineon,2008090.1068809228,13,2.7nm,412344.99032025883,4069815058.482217,3.35
2027,Switzerland,STMicroelectronics,2307213.541595424,11,2.4nm,338012.96418711764,3997278362.5310125,3.29
2027,USA,ON Semiconductor,2185041.987211764,9,2.3nm,578083.3789801225,5075458882.112376,4.18
2027,USA,GlobalFoundries,635799.3123331686,8,1.7nm,211389.57648639183,1692747194.7651277,1.39
2027,China,SMIC,1342795.438945016,32,1.7nm,311309.622147373,2899343549.681881,2.39
2027,Taiwan,UMC,2045366.420910128,29,2.1nm,134352.7533943197,2717130187.8817263,2.24
2027,UK,Arm,943868.0682188815,28,2.8nm,333834.5883110954,2613041009.7743583,2.15
2027,Taiwan,MediaTek,853479.5655365064,4,1.9nm,269136.42505184654,2199161690.795739,1.81
2027,Taiwan,Realtek,1066434.1155437776,17,2.0nm,194965.12740269254,2041259752.5572402,1.68
2027,Taiwan,Novatek,913366.6495764399,12,2.7nm,138000.2397793834,1603367848.473357,1.32
2027,South Korea,SK Hynix,1254358.6213984077,27,1.8nm,469169.159465228,3600204418.7245474,2.97
2027,USA,Western Digital,1713300.122381497,32,1.4nm,430141.3969748913,3864007107.2559533,3.18
2027,Japan,Kioxia,1220398.935035337,22,1.5nm,104224.87732262509,1741523321.6484623,1.43
2027,Japan,Sony,2236565.074528783,31,1.5nm,55133.18436740918,2512230996.3658295,2.07
2027,Japan,Rohhm,1698668.8725486828,29,1.8nm,510369.7941202534,4250517843.14995,3.5
2027,USA,Qorvo,434448.8416868568,4,1.9nm,46273.39058414413,665815794.6075774,0.55
2027,USA,Skyworks,1532982.295406323,32,2.1nm,59024.70168854989,1828105803.8490725,1.51
2027,USA,Synopsys,677253.684474117,20,2.5nm,8715.952561923645,720833447.2837353,0.59
2027,USA,Cadence,1240427.8012163455,4,2.9nm,480893.3429661253,3644894516.0469723,3.0
2027,USA,Ansys,1291892.8114206924,20,2.5nm,45617.664068007674,1519981131.7607307,1.25
2027,USA,Entegris,1119566.005368247,10,2.1nm,265377.9773126252,2446455891.931373,2.02
2027,USA,Amkor,868642.4392743256,6,2.7nm,233634.2129764258,2036813504.1564546,1.68
2027,Taiwan,ASE,826261.1952257721,24,1.7nm,20964.60814009896,931084235.9262669,0.77
2027,China,JCET,1754233.9553318056,45,2.8nm,428398.9474338713,3896228692.501162,3.21
2027,Taiwan,Powertech,1267710.537206113,4,2.1nm,323413.9019283812,2884780046.8480186,2.38
2027,Netherlands,Nexperia,1330350.9721322998,31,2.3nm,59034.95620185921,1625525753.1415958,1.34
2027,Germany,Bosch,999671.7008121256,23,3.0nm,118338.67588526417,1591365080.2384462,1.31
2027,Israel,Tower Semiconductor,1194329.955997674,14,2.8nm,330640.1434785758,2847530673.390553,2.35
2027,Israel,VisIC,2079262.0636734806,17,1.5nm,741368.6223487391,5786105175.417176,4.77
2027,UK,Graphcore,804856.9140980564,9,2.9nm,23046.862215239784,920091225.1742554,0.76
2027,USA,Cerebras,858187.9355879264,23,1.7nm,150757.64355124062,1611976153.3441296,1.33
2028,USA,NVIDIA,954819.4835084062,27,2.2nm,377597.2297075645,2842805632.0462284,2.18
2028,Taiwan,TSMC,1142332.7535609717,5,2.1nm,81324.98014150375,1548957654.2684906,1.19
2028,Netherlands,ASML,2276673.177114149,54,2.3nm,663343.2701819014,5593389528.023656,4.28
2028,USA,Intel,2261888.040788789,61,2.6nm,518507.19379904907,4854424009.784035,3.71
2028,South Korea,Samsung,1347959.5493871104,8,2.2nm,154821.2454306665,2122065776.540443,1.62
2028,USA,Broadcom,97478.79458702222,3,2.4nm,21473.172775000337,204844658.4620239,0.16
2028,USA,Qualcomm,2326652.152238996,37,2.3nm,786472.4256079227,6259014280.278609,4.79
2028,USA,AMD,2392589.516629947,34,2.9nm,202375.82130085194,3404468623.1342063,2.6
2028,USA,Texas Instruments,1495488.8081574435,20,2.0nm,169646.9400142594,2343723508.2287407,1.79
2028,USA,Applied Materials,1661686.394075081,48,2.7nm,52493.2192289173,1924152490.2196674,1.47
2028,USA,Lam Research,1313660.6156136408,6,2.6nm,350222.53146056284,3064773272.9164553,2.34
2028,USA,Micron,1985804.2895812104,40,2.5nm,735972.5458853953,5665667019.008186,4.33
2028,Japan,Tokyo Electron,1264294.2100090208,7,1.6nm,304786.51142451365,2788226767.131589,2.13
2028,USA,Analog Devices,1182823.6783610634,23,1.7nm,238479.57160197495,2375221536.3709383,1.82
2028,USA,KLA,2283584.376857645,30,2.5nm,560572.4096539443,5086446425.127367,3.89
2028,Netherlands,NXP,751074.3050312798,11,2.9nm,45776.03271345295,979954468.5985446,0.75
2028,USA,Marvell,922560.1173002187,3,2.6nm,81608.13707334986,1330600802.6669679,1.02
2028,USA,Microchip,236309.1227481271,4,1.5nm,76794.34191807806,620280832.3385174,0.47
2028,Japan,Renesas,1862505.307109794,52,2.5nm,56638.440609992525,2145697510.1597567,1.64
2028,Germany,Infineon,1889259.9495046183,49,2.2nm,190497.32470636265,2841746573.036432,2.17
2028,Switzerland,STMicroelectronics,2036216.1028198851,46,1.6nm,199567.8855884235,3034055530.7620025,2.32
2028,USA,ON Semiconductor,546149.2485212943,14,1.5nm,218153.15379184083,1636915017.4804986,1.25
2028,USA,GlobalFoundries,106370.0813189908,3,2.7nm,24071.761246200072,226728887.54999116,0.17
2028,China,SMIC,2168636.6517519187,61,1.5nm,233431.8421605468,3335795862.5546527,2.55
2028,Taiwan,UMC,1622229.859286956,44,2.4nm,135480.43356657005,2299632027.1198063,1.76
2028,UK,Arm,1941281.993289724,57,2.2nm,84611.32524958412,2364338619.5376444,1.81
2028,Taiwan,MediaTek,1363089.4160009017,22,2.1nm,191242.55504739363,2319302191.2378697,1.77
2028,Taiwan,Realtek,1275346.2187178053,24,2.6nm,367396.0937840518,3112326687.6380644,2.38
2028,Taiwan,Novatek,909505.5803577402,4,2.9nm,94278.55032197484,1380898331.9676144,1.06
2028,South Korea,SK Hynix,808929.8915095131,6,1.6nm,120462.31085091329,1411241445.7640796,1.08
2028,USA,Western Digital,1687374.6087733866,30,2.1nm,386785.4820426515,3621302018.986644,2.77
2028,Japan,Kioxia,61793.83999060339,1,1.5nm,17651.620648221888,150051943.23171282,0.11
2028,Japan,Sony,2211929.7619844917,22,2.3nm,782727.8390472287,6125568957.220635,4.69
2028,Japan,Rohhm,2263361.941236508,52,2.5nm,384813.2925017315,4187428403.7451653,3.2
2028,USA,Qorvo,1155088.7508029768,4,2.7nm,216052.35664670926,2235350534.036523,1.71
2028,USA,Skyworks,757509.5923164621,10,2.6nm,88024.89086821824,1197634046.6575532,0.92
2028,USA,Synopsys,324364.32817950204,3,2.3nm,70730.00358935421,678014346.1262732,0.52
2028,USA,Cadence,1450717.7464766696,18,2.2nm,80560.79668491022,1853521729.9012208,1.42
2028,USA,Ansys,351561.1735979561,6,1.9nm,122737.40812417484,965248214.2188302,0.74
2028,USA,Entegris,1845152.8196335242,17,1.6nm,542682.756284899,4558566601.058019,3.49
2028,USA,Amkor,517623.223871601,7,2.6nm,28034.565460978272,657796051.1764923,0.5
2028,Taiwan,ASE,1003773.7852125894,16,2.7nm,77244.90580615395,1389998314.243359,1.06
2028,China,JCET,1948019.5746962156,42,2.5nm,332501.457780924,3610526863.600836,2.76
2028,Taiwan,Powertech,373511.122197029,8,2.4nm,52971.16978321017,638366971.1130798,0.49
2028,Netherlands,Nexperia,2180950.1899032937,41,2.1nm,665143.7055778108,5506668717.792347,4.21
2028,Germany,Bosch,1915804.4891943047,31,1.8nm,325942.5075882407,3545517027.1355085,2.71
2028,Israel,Tower Semiconductor,2161499.9336582175,59,2.8nm,96449.52948482505,2643747581.0823426,2.02
2028,Israel,VisIC,2082468.18404069,23,1.8nm,360283.06858965853,3883883526.988983,2.97
2028,UK,Graphcore,638803.5948297069,8,1.9nm,148963.04956528926,1383618842.6561532,1.06
2028,USA,Cerebras,1087239.9214301824,13,2.8nm,331768.8667608701,2746084255.234533,2.1
2029,USA,NVIDIA,846133.6857845477,20,1.6nm,122515.54157198253,1458711393.6444602,1.26
2029,Taiwan,TSMC,1988293.3880747808,18,1.6nm,685783.3416389894,5417210096.269728,4.69
2029,Netherlands,ASML,1570713.6666782377,15,2.2nm,417213.01376483653,3656778735.5024204,3.17
2029,USA,Intel,608883.3181663008,16,2.5nm,9917.864174738246,658472639.039992,0.57
2029,South Korea,Samsung,943749.7688758476,12,1.5nm,300255.1552096311,2445025544.9240026,2.12
2029,USA,Broadcom,571891.7050439321,12,2.3nm,170963.85157939373,1426710962.9409008,1.24
2029,USA,Qualcomm,1638126.6096282285,20,1.9nm,381311.70742581727,3544685146.7573147,3.07
2029,USA,AMD,1838699.9716788363,24,2.1nm,604942.8867354916,4863414405.356295,4.21
2029,USA,Texas Instruments,2281742.1533127413,40,2.8nm,110512.238461739,2834303345.621436,2.45
2029,USA,Applied Materials,606220.6654566623,14,2.8nm,104204.36076021174,1127242469.257721,0.98
2029,USA,Lam Research,263505.1054027723,4,1.9nm,81998.66419983502,673498426.4019475,0.58
2029,USA,Micron,230340.53354815437,6,2.4nm,10357.117018358982,282126118.6399493,0.24
2029,Japan,Tokyo Electron,858999.1471358284,4,2.7nm,162571.4076266358,1671856185.2690074,1.45
2029,USA,Analog Devices,585869.7185251343,17,1.7nm,134535.67226654154,1258548079.857842,1.09
2029,USA,KLA,2315001.662947904,5,2.9nm,177615.09276421726,3203077126.76899,2.77
2029,Netherlands,NXP,320897.5273872075,6,2.2nm,127678.72748499847,959291164.8121998,0.83
2029,USA,Marvell,1679691.250590721,7,2.1nm,205068.44589007282,2705033480.0410852,2.34
2029,USA,Microchip,1388467.9197705032,15,1.4nm,257335.18368683642,2675143838.204685,2.32
2029,Japan,Renesas,2058309.076766048,38,1.9nm,245715.74088170685,3286887781.1745825,2.85
2029,Germany,Infineon,432558.4540217001,3,2.7nm,157124.75980038685,1218182253.0236344,1.05
2029,Switzerland,STMicroelectronics,2390184.294468143,21,1.9nm,129088.62488524271,3035627418.8943567,2.63
2029,USA,ON Semiconductor,2137929.8461739174,43,2.1nm,260892.6502358525,3442393097.35318,2.98
2029,USA,GlobalFoundries,1818043.7594731832,27,1.5nm,269899.42035025056,3167540861.224436,2.74
2029,China,SMIC,1206042.3012310558,20,2.6nm,423503.3926795627,3323559264.628869,2.88
2029,Taiwan,UMC,2302865.044048849,57,2.3nm,764773.2099431152,6126731093.764425,5.3
2029,UK,Arm,777712.8858642332,11,2.1nm,94395.71837933289,1249691477.7608976,1.08
2029,Taiwan,MediaTek,2357829.072852927,26,2.2nm,76083.93893307648,2738248767.518309,2.37
2029,Taiwan,Realtek,314414.1423069018,3,2.1nm,101203.5694746216,820431989.6800098,0.71
2029,Taiwan,Novatek,1824478.6439757561,26,1.9nm,568978.4142906851,4669370715.429182,4.04
2029,South Korea,SK Hynix,174025.84733726864,1,2.2nm,10623.17187790117,227141706.7267745,0.2
2029,USA,Western Digital,614593.8089613975,18,2.5nm,121731.26811483286,1223250149.5355618,1.06
2029,Japan,Kioxia,1298297.0264855172,39,1.7nm,423674.2824400328,3416668438.6856813,2.96
2029,Japan,Sony,522579.64146700734,5,2.0nm,195080.19190243538,1497980600.9791842,1.3
2029,Japan,Rohhm,262712.3734853172,5,2.8nm,18664.766593586435,356036206.4532494,0.31
2029,USA,Qorvo,929297.1179315919,18,2.9nm,340821.79795774043,2633406107.720294,2.28
2029,USA,Skyworks,449847.3798617605,3,2.9nm,38467.92756960017,642187017.7097614,0.56
2029,USA,Synopsys,1048500.1134349958,16,1.5nm,103210.01120040343,1564550169.437013,1.35
2029,USA,Cadence,2285508.4189923415,63,1.4nm,314332.00595139863,3857168448.7493343,3.34
2029,USA,Ansys,1556728.9235583215,16,2.4nm,59223.60322699394,1852846939.6932912,1.6
2029,USA,Entegris,2231522.418794523,65,2.3nm,286331.2609486929,3663178723.537987,3.17
2029,USA,Amkor,992206.622631847,7,2.9nm,204591.33283142312,2015163286.7889626,1.74
2029,Taiwan,ASE,248077.90992814928,5,2.8nm,44536.05724433882,470758196.1498434,0.41
2029,China,JCET,512007.9010703317,4,1.8nm,158323.6073227701,1303625937.6841822,1.13
2029,Taiwan,Powertech,543335.4331506051,6,2.9nm,202868.00625847947,1557675464.4430025,1.35
2029,Netherlands,Nexperia,545699.372888913,7,2.2nm,103479.44126917481,1063096579.2347871,0.92
2029,Germany,Bosch,2211725.1500442084,63,2.2nm,795186.2700213802,6187656500.15111,5.36
2029,Israel,Tower Semiconductor,1985905.4463958926,5,2.1nm,197775.0338319769,2974780615.555777,2.58
2029,Israel,VisIC,528171.4497661489,2,1.8nm,16064.545695722718,608494178.2447625,0.53
2029,UK,Graphcore,603581.3245778808,15,2.2nm,103977.48292745867,1123468739.2151742,0.97
2029,USA,Cerebras,2396826.718097778,19,1.9nm,185455.31610016018,3324103298.598579,2.88
2030,USA,NVIDIA,979445.715600257,27,2.1nm,366724.27040383185,2813067067.619416,2.28
2030,Taiwan,TSMC,168737.3695657647,2,2.4nm,4290.557241200415,190190155.77176678,0.15
2030,Netherlands,ASML,1037444.9568724738,21,2.4nm,140075.46275281275,1737822270.6365376,1.41
2030,USA,Intel,279124.3028148783,4,2.9nm,54517.62033978693,551712404.513813,0.45
2030,South Korea,Samsung,827284.9771743255,20,1.9nm,270247.0487114678,2178520220.7316647,1.77
2030,USA,Broadcom,2174522.769952749,46,2.3nm,669068.0725671232,5519863132.788364,4.47
2030,USA,Qualcomm,384432.37960477633,4,1.4nm,116699.67086318541,967930733.9207034,0.78
2030,USA,AMD,1210744.5666603362,18,2.7nm,182013.3025905825,2120811079.6132488,1.72
2030,USA,Texas Instruments,1374875.79668633,29,2.9nm,298654.07015867287,2868146147.4796944,2.32
2030,USA,Applied Materials,1029312.8998873475,30,1.9nm,61059.92787455532,1334612539.260124,1.08
2030,USA,Lam Research,2114258.5285896943,26,2.2nm,185172.2888595275,3040119972.887332,2.46
2030,USA,Micron,1524132.1911201393,6,2.3nm,274432.6816481175,2896295599.360727,2.35
2030,Japan,Tokyo Electron,1884246.8293649275,48,1.5nm,161499.21117216992,2691742885.225777,2.18
2030,USA,Analog Devices,1364688.397696247,39,2.7nm,175022.91857996542,2239802990.596074,1.82
2030,USA,KLA,1102147.3478428214,17,1.4nm,418035.8160074119,3192326427.879881,2.59
2030,Netherlands,NXP,639745.8348755914,6,2.9nm,151042.37614490525,1394957715.6001177,1.13
2030,USA,Marvell,1684240.2999571168,47,2.4nm,42327.96905516523,1895880145.232943,1.54
2030,USA,Microchip,507592.6941662668,13,2.0nm,79669.79242119667,905941656.2722502,0.73
2030,Japan,Renesas,1357208.3622062698,3,1.7nm,146155.52809041293,2087986002.6583343,1.69
2030,Germany,Infineon,2024469.314206931,20,2.2nm,703708.7002636034,5543012815.524948,4.49
2030,Switzerland,STMicroelectronics,641306.7744018746,3,2.6nm,144146.08273963252,1362037188.100037,1.1
2030,USA,ON Semiconductor,2051143.7554571512,60,2.4nm,415158.0994345438,4126934252.6298704,3.34
2030,USA,GlobalFoundries,148169.26155325334,5,1.6nm,40008.13853782456,348209954.24237615,0.28
2030,China,SMIC,746506.3082838753,14,2.1nm,250890.51326424108,2000958874.6050806,1.62
2030,Taiwan,UMC,699169.3008108353,11,2.5nm,220762.02273172257,1802979414.469448,1.46
2030,UK,Arm,1017277.8430517274,21,2.9nm,162146.9006101091,1828012346.102273,1.48
2030,Taiwan,MediaTek,1837327.4838422742,5,2.2nm,647691.8595580296,5075786781.6324215,4.11
2030,Taiwan,Realtek,1341775.117379159,38,2.2nm,76080.32304026221,1722176732.58047,1.4
2030,Taiwan,Novatek,2016507.7981729384,18,2.9nm,762020.0346906773,5826607971.626325,4.72
2030,South Korea,SK Hynix,1324564.6983025705,28,1.6nm,323688.2544000271,2943005970.302706,2.39
2030,USA,Western Digital,134029.8581931136,3,1.7nm,20421.935284975858,236139534.61799288,0.19
2030,Japan,Kioxia,1109471.0584554323,22,2.2nm,90115.45624391735,1560048339.6750193,1.26
2030,Japan,Sony,1456239.1788277677,29,2.6nm,205166.05058202505,2482069431.737893,2.01
2030,Japan,Rohhm,1924511.1495011707,28,2.4nm,33024.16822541057,2089631990.6282234,1.69
2030,USA,Qorvo,1652285.8424796083,32,1.5nm,75120.88744842034,2027890279.72171,1.64
2030,USA,Skyworks,2311898.18011381,50,2.0nm,557325.5203874363,5098525782.050991,4.13
2030,USA,Synopsys,2097150.6774720892,7,2.8nm,28467.90728790501,2239490213.9116144,1.81
2030,USA,Cadence,543427.8018450241,16,1.8nm,19632.159055034153,641588597.1201949,0.52
2030,USA,Ansys,119068.78409569428,2,2.1nm,34640.68302091531,292272199.20027083,0.24
2030,USA,Entegris,2299798.3366808966,31,2.2nm,837477.6310630596,6487186491.996195,5.26
2030,USA,Amkor,2020717.3146373664,8,2.3nm,735360.5287536008,5697519958.405371,4.62
2030,Taiwan,ASE,350079.4712832282,6,2.1nm,69308.03983767111,696619670.4715838,0.56
2030,China,JCET,222628.66028404783,3,2.9nm,26768.930358329882,356473312.07569724,0.29
2030,Taiwan,Powertech,1179128.4014106474,25,2.2nm,351415.90324277343,2936207917.6245146,2.38
2030,Netherlands,Nexperia,2173795.2719163117,43,1.6nm,823548.4991405985,6291537767.619305,5.1
2030,Germany,Bosch,374806.4898369818,9,2.9nm,108987.81293090254,919745554.4914944,0.75
2030,Israel,Tower Semiconductor,1896843.5967970039,16,2.4nm,588571.0516531168,4839698855.062588,3.92
2030,Israel,VisIC,304700.47098535445,9,1.8nm,100818.22379824429,808791589.9765759,0.66
2030,UK,Graphcore,1319893.6114475676,20,2.3nm,388915.56968808704,3264471459.888003,2.65
2030,USA,Cerebras,1056785.6171587578,21,2.5nm,31985.495954695412,1216713096.9322348,0.99
2031,USA,NVIDIA,2199509.766406982,33,1.8nm,436328.8584840124,4381154058.8270445,3.69
2031,Taiwan,TSMC,2267192.017132929,29,1.6nm,443603.58255094045,4485209929.88763,3.78
2031,Netherlands,ASML,2529223.664841446,60,2.2nm,255739.05620446266,3807918945.863759,3.21
2031,USA,Intel,1074492.7572290106,26,1.8nm,397204.6151752802,3060515833.1054115,2.58
2031,South Korea,Samsung,1531827.8887293022,20,2.4nm,349804.0921008667,3280848349.233636,2.76
2031,USA,Broadcom,1266526.1838049095,21,2.7nm,280265.1777532593,2667852072.571206,2.25
2031,USA,Qualcomm,378568.574400053,9,2.9nm,58268.10733002332,669909111.0501696,0.56
2031,USA,AMD,389656.66702832433,7,2.9nm,31794.446704791353,548628900.5522811,0.46
2031,USA,Texas Instruments,682661.884017959,10,2.7nm,128315.5580064775,1324239674.0503464,1.11
2031,USA,Applied Materials,477749.88174833887,5,1.6nm,118742.68523461098,1071463307.9213939,0.9
2031,USA,Lam Research,1464802.5190713136,33,2.9nm,555115.465136591,4240379844.7542686,3.57
2031,USA,Micron,662544.2769622286,4,2.8nm,257796.5447097083,1951527000.51077,1.64
2031,Japan,Tokyo Electron,2198453.0527251195,12,2.1nm,29967.143015070615,2348288767.8004727,1.98
2031,USA,Analog Devices,1156541.958129736,4,1.9nm,225108.8919881916,2282086418.070694,1.92
2031,USA,KLA,1583312.7314970493,42,2.1nm,521823.2430862107,4192428946.928103,3.53
2031,Netherlands,NXP,2314049.761795257,13,1.9nm,65612.25957536291,2642111059.6720715,2.22
2031,USA,Marvell,1721698.1910898495,46,2.7nm,590240.039289494,4672898387.537319,3.93
2031,USA,Microchip,2335936.7662235424,23,1.9nm,526547.7701375327,4968675616.911205,4.18
2031,Japan,Renesas,177218.16960987303,1,2.1nm,19485.851298779435,274647426.1037702,0.23
2031,Germany,Infineon,526843.3265662505,11,2.7nm,21551.762453459665,634602138.8335488,0.53
2031,Switzerland,STMicroelectronics,529532.5476553905,7,2.0nm,71528.06209395544,887172858.1251676,0.75
2031,USA,ON Semiconductor,2459826.1141708978,50,2.1nm,864022.2685469156,6779937456.905476,5.71
2031,USA,GlobalFoundries,804339.0098402592,4,2.4nm,186945.98325782982,1739068926.1294084,1.46
2031,China,SMIC,184887.82245891241,2,1.7nm,38195.48179502596,375865231.4340422,0.32
2031,Taiwan,UMC,1412659.3333874543,15,2.7nm,412108.98765610403,3473204271.6679745,2.92
2031,UK,Arm,245906.6721571133,2,1.7nm,96278.248524451,727297914.7793683,0.61
2031,Taiwan,MediaTek,447142.06483449624,7,2.4nm,26973.487109106827,582009500.3800304,0.49
2031,Taiwan,Realtek,1126360.7536779349,11,1.5nm,412646.4551708722,3189593029.532296,2.69
2031,Taiwan,Novatek,2132652.3522439483,23,1.4nm,825501.8786758092,6260161745.622994,5.27
2031,South Korea,SK Hynix,1366960.7615318836,15,1.5nm,541106.3740183997,4072492631.6238823,3.43
2031,USA,Western Digital,149190.57093158044,4,2.9nm,15805.233974418408,228216740.8036725,0.19
2031,Japan,Kioxia,1380684.9730210903,22,1.5nm,118155.92823586063,1971464614.2003934,1.66
2031,Japan,Sony,587197.4854120318,14,2.3nm,55164.320612089425,863019088.4724789,0.73
2031,Japan,Rohhm,2204200.7502598623,63,2.0nm,223247.03358871164,3320435918.2034206,2.8
2031,USA,Qorvo,175402.72280608639,2,2.3nm,66333.11738226793,507068309.71742606,0.43
2031,USA,Skyworks,1041296.8789667598,23,2.2nm,119157.66643491261,1637085211.1413229,1.38
2031,USA,Synopsys,1187921.9913281573,19,2.9nm,164450.33512944373,2010173666.975376,1.69
2031,USA,Cadence,156458.9709846648,3,1.7nm,47967.378519449194,396295863.5819107,0.33
2031,USA,Ansys,2512337.8419952877,72,2.8nm,715394.5270787114,6089310477.388845,5.13
2031,USA,Entegris,1185162.562953472,21,2.2nm,184353.072441419,2106927925.1605668,1.77
2031,USA,Amkor,1283625.4850719387,24,2.8nm,350343.63904674695,3035343680.3056736,2.56
2031,Taiwan,ASE,1633539.0244263848,8,1.6nm,66472.12243395735,1965899636.5961716,1.65
2031,China,JCET,1368749.928210341,19,1.5nm,243751.63345160594,2587508095.4683704,2.18
2031,Taiwan,Powertech,487792.0008978498,15,2.5nm,66785.12937151238,821717647.7554116,0.69
2031,Netherlands,Nexperia,287752.548033581,9,2.1nm,75807.52522489031,666790174.1580327,0.56
2031,Germany,Bosch,112718.54691759209,3,1.8nm,3835.486875644053,131895981.29581235,0.11
2031,Israel,Tower Semiconductor,457083.5402706291,13,1.8nm,16264.99705806513,538408525.5609548,0.45
2031,Israel,VisIC,1776847.665654204,33,2.0nm,168014.39328194765,2616919632.0639424,2.2
2031,UK,Graphcore,1724358.5300872566,51,2.4nm,302507.96179320646,3236898339.053289,2.72
2031,USA,Cerebras,1167275.1156399176,11,2.2nm,259051.3614524125,2462531922.9019804,2.07
2032,USA,NVIDIA,828530.8058075861,6,2.5nm,71693.90559630148,1187000333.7890935,0.96
2032,Taiwan,TSMC,1810312.0024730563,24,2.2nm,277713.29903788416,3198878497.6624775,2.58
2032,Netherlands,ASML,308379.70196315955,4,2.5nm,37507.44597853129,495916931.855816,0.4
2032,USA,Intel,1224341.492468989,10,1.4nm,440433.7785440712,3426510385.189345,2.76
2032,South Korea,Samsung,588880.582610861,5,1.6nm,152704.1104709511,1352401134.9656167,1.09
2032,USA,Broadcom,243464.24469649058,2,1.9nm,69655.03578277244,591739423.6103528,0.48
2032,USA,Qualcomm,1472318.249419522,14,1.6nm,322732.233007065,3085979414.4548473,2.49
2032,USA,AMD,1165853.3716547485,12,2.8nm,465843.3344669648,3495070043.9895725,2.82
2032,USA,Texas Instruments,1600579.5347582456,22,1.8nm,315294.06743472844,3177049871.9318876,2.56
2032,USA,Applied Materials,987823.5828632471,28,2.0nm,157635.365956086,1776000412.6436772,1.43
2032,USA,Lam Research,2183708.2960167928,45,1.9nm,718402.0961155237,5775718776.594412,4.65
2032,USA,Micron,149751.11873432648,4,2.0nm,30533.54021671805,302418819.81791675,0.24
2032,Japan,Tokyo Electron,1752574.7718002016,5,2.1nm,251944.79101740688,3012298726.887236,2.43
2032,USA,Analog Devices,404249.70123557746,6,2.0nm,111038.27167866832,959441059.628919,0.77
2032,USA,KLA,1124444.3552785078,33,2.7nm,59200.64846024147,1420447597.579715,1.14
2032,Netherlands,NXP,1064298.2144261675,13,2.8nm,43159.32000558015,1280094814.4540682,1.03
2032,USA,Marvell,236920.58541792305,7,2.5nm,52530.6177766884,499573674.301365,0.4
2032,USA,Microchip,2174212.879772661,12,2.3nm,824217.3051344604,6295299405.444963,5.07
2032,Japan,Renesas,1109414.2883286818,13,2.9nm,373209.0243458227,2975459410.0577955,2.4
