Year,Exporting_Country,Importing_Country,Chip_Export_Value_USD,Chip_Import_Value_USD,Trade_Balance,Logistics_Route,Supply_Chain_Dependency
2031,Japan,Mexico,81423337873.2846,77548642837.2154,3874695036.069214,Pacific Ocean,7.318084596293573
2031,Netherlands,USA,244941847709.05075,249619077034.40314,-4677229325.352386,Indian Ocean,26.192964930588687
2031,Netherlands,China,161815712374.5004,156768284060.7051,5047428313.795288,Eurasian Railway,88.36158085926812
2031,Netherlands,Japan,110029681817.86919,106134177159.7621,3895504658.107086,Indian Ocean,21.770734411567403
2031,Netherlands,Germany,253100815988.64398,251934896215.44257,1165919773.201416,Air Freight,61.7180080876458
2031,Netherlands,South Korea,296165928992.0787,295447717543.61066,718211448.4680176,Indian Ocean,24.718164374101583
2031,Netherlands,India,111740798223.46765,106646170897.0312,5094627326.436447,Air Freight,83.00212019778128
2031,Netherlands,UK,9475647213.194183,9810708617.241932,-335061404.04774857,Air Freight,34.86424442175686
2031,Netherlands,Taiwan,57683242833.05952,58013754895.55365,-330512062.494133,Air Freight,54.46690133541722
2031,Netherlands,Vietnam,264728076279.18112,267491586227.1204,-2763509947.93927,Pacific Ocean,22.012538382650646
2031,Netherlands,Mexico,216826140947.06577,224852690954.16138,-8026550007.095612,Pacific Ocean,25.86513271149518
2031,China,USA,41333828315.01818,41792030389.49421,-458202074.47602844,Air Freight,8.208969083449002
2031,China,Japan,62616162034.872475,62687968335.60669,-71806300.73421478,Indian Ocean,38.5170899933198
2031,China,Germany,106656527692.04279,109460257957.72556,-2803730265.68277,Pacific Ocean,26.937633929630845
2031,China,South Korea,205863779868.58185,214591547293.70108,-8727767425.119232,Air Freight,22.512760175532556
2031,China,India,187592730758.57507,189341846221.5026,-1749115462.9275208,Air Freight,32.55991407372419
2031,China,UK,142371127941.2151,140167739799.02515,2203388142.1899414,Air Freight,18.7357679865516
2031,China,Taiwan,108119583957.91078,111483431098.42282,-3363847140.512039,Pacific Ocean,19.64268126677476
2031,China,Vietnam,133195880991.5049,135208313280.83574,-2012432289.330841,Pacific Ocean,22.279524389610724
2031,China,Mexico,26187915416.537983,26319802696.150288,-131887279.61230469,Indian Ocean,39.889965143274146
2031,Germany,USA,151441864577.41367,149454253267.91882,1987611309.4948425,Eurasian Railway,37.1722321863816
2031,Germany,China,183057542387.78513,178585952204.12442,4471590183.660706,Air Freight,34.379360952385866
2031,Germany,Japan,20121028538.96569,20712351531.424026,-591322992.4583359,Eurasian Railway,23.70543061700731
2031,Germany,South Korea,218500537812.87476,212295506617.90634,6205031194.968414,Indian Ocean,16.496877181862615
2031,Germany,India,145935038357.76843,142903885876.91965,3031152480.8487854,Eurasian Railway,30.22157622151306
2031,Germany,UK,37069606073.50321,37275219603.03356,-205613529.53034973,Pacific Ocean,38.40075931993395
2031,Germany,Taiwan,228335379223.86295,221811466820.90808,6523912402.9548645,Pacific Ocean,27.629696379054455
2031,Germany,Vietnam,11115945374.121784,10852936472.028912,263008902.09287262,Air Freight,18.23244242845532
2031,Germany,Mexico,231990507684.1022,243512994840.92487,-11522487156.822662,Pacific Ocean,36.95850240807067
2031,Malaysia,USA,29760331931.66686,29863325855.982513,-102993924.31565475,Air Freight,12.373823170141598
2031,Malaysia,China,203722986374.75162,208479952391.06476,-4756966016.313141,Pacific Ocean,18.12408426520669
2031,Malaysia,Japan,82648752785.12259,79206810657.25351,3441942127.8690796,Indian Ocean,32.1882373113504
2031,Malaysia,Germany,101227714941.47247,100464175731.30345,763539210.1690216,Indian Ocean,13.232347406620743
2031,Malaysia,South Korea,69438912623.40839,66950746428.11175,2488166195.2966385,Pacific Ocean,26.215128085515023
2031,Malaysia,India,216207972623.73117,205830517279.19107,10377455344.5401,Pacific Ocean,9.337895936949659
2031,Malaysia,UK,167883209036.62015,175668341203.2589,-7785132166.638763,Eurasian Railway,36.41313720106135
2031,Malaysia,Taiwan,118864522366.58708,120150503470.51218,-1285981103.9250946,Air Freight,28.821508181244457
2031,Malaysia,Vietnam,57641037099.45015,57578223250.513405,62813848.93674469,Pacific Ocean,19.016265428030962
2031,Malaysia,Mexico,146225322930.71817,142403891957.62964,3821430973.0885315,Pacific Ocean,5.465842903072527
2031,Singapore,USA,61870353384.607704,63070708026.414795,-1200354641.8070908,Eurasian Railway,19.51323128314088
2031,Singapore,China,198657864247.62796,190532271141.1415,8125593106.48645,Pacific Ocean,20.373810487188923
2031,Singapore,Japan,204495557063.96146,196550274543.4569,7945282520.504547,Air Freight,16.760022190118598
2031,Singapore,Germany,147632652886.362,142561369601.33136,5071283285.03064,Indian Ocean,22.60796784157914
2031,Singapore,South Korea,227119259464.19528,225394389795.3351,1724869668.8601685,Pacific Ocean,30.110326034348283
2031,Singapore,India,93510426811.43336,98055523447.86578,-4545096636.432419,Eurasian Railway,37.31255598879411
2031,Singapore,UK,80757327189.34045,81312238318.86398,-554911129.523529,Air Freight,36.716911954548124
2031,Singapore,Taiwan,49743928735.384575,47831789389.22595,1912139346.1586227,Indian Ocean,23.49571035711265
2031,Singapore,Vietnam,128055748598.26001,131657804950.94891,-3602056352.688904,Eurasian Railway,31.00987164677078
2031,Singapore,Mexico,52186139183.25543,51009639619.59027,1176499563.6651611,Indian Ocean,33.40004624387893
2032,Taiwan,USA,215378636902.2096,206821800899.12772,8556836003.081879,Eurasian Railway,76.27499168858714
2032,Taiwan,China,181978849508.2679,180533643391.40756,1445206116.8603516,Eurasian Railway,35.32356307058119
2032,Taiwan,Japan,153248773741.2658,148907259988.32404,4341513752.941772,Air Freight,71.117583741338
2032,Taiwan,Germany,71192351363.44121,70765834823.44511,426516539.99609375,Air Freight,67.68256677211704
2032,Taiwan,South Korea,66455382743.8876,65709476298.00531,745906445.8822937,Eurasian Railway,27.73301025738413
2032,Taiwan,India,57349396087.105,57859413922.056244,-510017834.95124054,Air Freight,19.586734623090845
2032,Taiwan,UK,68448511155.83946,65277673745.26117,3170837410.578293,Eurasian Railway,64.59633024359233
2032,Taiwan,Vietnam,50401453544.57113,48434822212.92253,1966631331.6485977,Indian Ocean,10.247842926254656
2032,Taiwan,Mexico,69048102526.87419,71887922122.26959,-2839819595.395401,Pacific Ocean,49.37608013706751
2032,USA,China,59159753826.54545,61284026866.28419,-2124273039.738739,Pacific Ocean,89.79633337074137
2032,USA,Japan,235466854959.38,235559284031.3536,-92429071.9736023,Air Freight,60.815741474728384
2032,USA,Germany,59520289594.15764,61516003445.108025,-1995713850.950386,Air Freight,89.53633695378785
2032,USA,South Korea,178250940295.99756,184115786452.73044,-5864846156.73288,Eurasian Railway,51.29531733562017
2032,USA,India,155413802349.01828,155416526739.02838,-2724390.0101013184,Indian Ocean,53.07844609000419
2032,USA,UK,64940132202.213745,68152252444.08055,-3212120241.866806,Eurasian Railway,10.23146547973897
2032,USA,Taiwan,184336666336.63824,179856544878.86072,4480121457.777527,Indian Ocean,51.49438229530466
2032,USA,Vietnam,229862701535.13248,221284237992.02713,8578463543.105347,Pacific Ocean,80.76587107534465
2032,USA,Mexico,4306506810.433627,4273559627.10147,32947183.332157135,Pacific Ocean,70.6073360671949
2032,South Korea,USA,87287871340.3877,84628207595.5818,2659663744.805893,Air Freight,23.95020029107641
2032,South Korea,China,179526196277.14108,174351290181.57797,5174906095.56311,Eurasian Railway,31.241209134955323
2032,South Korea,Japan,54254903120.962105,53894295707.085075,360607413.8770294,Pacific Ocean,16.089710107026022
2032,South Korea,Germany,69116731777.73816,72388400702.71838,-3271668924.9802246,Pacific Ocean,24.21394156191369
2032,South Korea,India,153884206085.26205,160571547380.87888,-6687341295.616821,Eurasian Railway,39.98631043222789
2032,South Korea,UK,203331650040.21283,198038661151.46835,5292988888.744476,Air Freight,13.080364803041046
2032,South Korea,Taiwan,61818785914.380455,61103853722.15559,714932192.2248688,Air Freight,22.3110147644953
2032,South Korea,Vietnam,136588579313.95346,130861889300.1815,5726690013.771957,Pacific Ocean,6.994385872865834
2032,South Korea,Mexico,26685611036.48465,25938333881.594166,747277154.8904839,Eurasian Railway,13.436670374293147
2032,Japan,USA,242492052624.61514,242741553489.84338,-249500865.22824097,Indian Ocean,31.946790471295547
2032,Japan,China,249840997456.4567,241211820294.22324,8629177162.23346,Eurasian Railway,7.019875686132892
2032,Japan,Germany,252807998757.48315,255926214556.8524,-3118215799.369232,Pacific Ocean,28.67724146981761
2032,Japan,South Korea,3992296974.390326,3964815886.9372897,27481087.45303631,Pacific Ocean,35.60678972596193
2032,Japan,India,129538099477.69203,127295429226.28639,2242670251.4056396,Eurasian Railway,37.1769400665294
2032,Japan,UK,221709029486.8877,228593829667.4527,-6884800180.565002,Eurasian Railway,35.528020940695114
2032,Japan,Taiwan,206489864134.90134,205065079718.5819,1424784416.3194275,Indian Ocean,27.004463191400028
2032,Japan,Vietnam,180853746658.88034,177128686170.973,3725060487.9073486,Eurasian Railway,22.99139912656707
2032,Japan,Mexico,65729274171.57154,63727434049.975006,2001840121.5965347,Air Freight,23.481060671331058
2032,Netherlands,USA,221494216686.09775,218265710873.68646,3228505812.4112854,Air Freight,11.951869867299934
2032,Netherlands,China,104488214670.56503,100750646084.50883,3737568586.056198,Eurasian Railway,68.26483536382608
2032,Netherlands,Japan,315532647136.1358,322052558994.3572,-6519911858.2213745,Air Freight,67.83387440459379
2032,Netherlands,Germany,194320863257.74594,198055106511.00806,-3734243253.2621155,Pacific Ocean,64.00549413495901
2032,Netherlands,South Korea,266396323662.00894,276086311075.1502,-9689987413.141266,Eurasian Railway,60.15137175211589
2032,Netherlands,India,159174177853.3473,157767230584.28537,1406947269.0619202,Eurasian Railway,68.69288772632164
2032,Netherlands,UK,197320253618.5203,193525744728.02322,3794508890.4970703,Air Freight,32.791881404359906
2032,Netherlands,Taiwan,49373070628.785225,48692156826.18311,680913802.6021118,Eurasian Railway,33.43227226982712
2032,Netherlands,Vietnam,110839978319.67581,107292947317.91452,3547031001.7612915,Eurasian Railway,23.50923339767384
2032,Netherlands,Mexico,349050265726.03815,345668878557.5671,3381387168.4710693,Eurasian Railway,67.4593876202828
2032,China,USA,209464601691.68854,217059890295.4118,-7595288603.723267,Indian Ocean,17.860811617968345
2032,China,Japan,22875651810.38297,23939830091.287792,-1064178280.9048233,Eurasian Railway,32.14058886972177
2032,China,Germany,217049913126.17664,214084417164.3506,2965495961.82605,Air Freight,31.886728168398637
2032,China,South Korea,169884029602.75317,164466001173.8582,5418028428.894989,Pacific Ocean,18.979314991114286
2032,China,India,65826747888.36772,66351434721.66521,-524686833.29748535,Pacific Ocean,28.484275312559276
2032,China,UK,124213316807.46907,126215977114.11041,-2002660306.6413422,Eurasian Railway,16.99513626594146
2032,China,Taiwan,64063287876.958496,63829947775.49262,233340101.46587372,Eurasian Railway,8.727977192885351
2032,China,Vietnam,101674450229.72371,100566450253.01576,1107999976.7079468,Air Freight,26.429111930685707
2032,China,Mexico,27134115829.423286,26835851242.4317,298264586.9915848,Indian Ocean,34.81642084560188
2032,Germany,USA,208857150948.30078,206285177649.66882,2571973298.631958,Air Freight,11.899645265031769
2032,Germany,China,228863030366.97128,221237779609.08005,7625250757.891235,Air Freight,31.41649773471279
2032,Germany,Japan,67958588513.55004,65426792120.6526,2531796392.897438,Air Freight,24.93469592327207
2032,Germany,South Korea,141508908374.39603,141169542246.42642,339366127.9696045,Air Freight,14.212162711232168
2032,Germany,India,51030522703.29319,49552033401.29071,1478489302.0024796,Indian Ocean,39.422366411451534
2032,Germany,UK,173943312068.86475,175010541753.08017,-1067229684.2154236,Indian Ocean,39.88767678458869
2032,Germany,Taiwan,111663246653.37064,107969741258.87979,3693505394.4908447,Indian Ocean,10.517668203173944
2032,Germany,Vietnam,198930740353.3365,202999269738.96976,-4068529385.6332703,Eurasian Railway,30.205636737820267
2032,Germany,Mexico,244552678361.10086,238234962107.5416,6317716253.559265,Air Freight,7.146850960773818
2032,Malaysia,USA,25449117102.671513,26578768537.2584,-1129651434.5868874,Pacific Ocean,39.85047494105339
2032,Malaysia,China,227681166054.69357,237292655826.82648,-9611489772.132904,Air Freight,12.352596828037349
2032,Malaysia,Japan,24972309541.938686,25175705601.41153,-203396059.47284317,Indian Ocean,6.035456040972422
2032,Malaysia,Germany,40192282147.745,41741616525.03671,-1549334377.29171,Air Freight,37.14642900354752
2032,Malaysia,South Korea,153046369938.99612,154736836685.68057,-1690466746.6844482,Air Freight,38.64011084465114
2032,Malaysia,India,42332967048.953514,40269030400.882225,2063936648.071289,Eurasian Railway,26.480401112239154
2032,Malaysia,UK,18663500354.973797,18299579338.454147,363921016.5196495,Air Freight,9.778424014395396
2032,Malaysia,Taiwan,121908861785.00371,119604687954.40538,2304173830.5983276,Air Freight,32.060275966112556
2032,Malaysia,Vietnam,35754920660.00095,37404781330.79883,-1649860670.7978745,Pacific Ocean,28.00807570536136
2032,Malaysia,Mexico,18749039807.020493,18686275140.20731,62764666.81318283,Eurasian Railway,31.19050974352394
2032,Singapore,USA,133352721228.5812,137475735378.28726,-4123014149.7060547,Eurasian Railway,10.90334284475111
2032,Singapore,China,158720965545.07553,153451143729.98883,5269821815.0867,Pacific Ocean,9.325233347063604
2032,Singapore,Japan,92473352905.90369,95852843990.08519,-3379491084.1815033,Air Freight,17.024398780432527
2032,Singapore,Germany,54391733996.26147,57069982485.1078,-2678248488.8463364,Indian Ocean,13.858578934271359
2032,Singapore,South Korea,35980803467.395325,36766219388.48983,-785415921.0945053,Eurasian Railway,5.412290689020597
2032,Singapore,India,91967351991.8571,92331084879.18083,-363732887.32373047,Indian Ocean,6.78912047047012
2032,Singapore,UK,176136677258.43555,178733335215.87354,-2596657957.4379883,Indian Ocean,26.291326729588985
2032,Singapore,Taiwan,77975426532.78583,74663406902.39989,3312019630.3859406,Pacific Ocean,26.98502165237282
2032,Singapore,Vietnam,29848078820.9772,30653699460.544018,-805620639.5668182,Air Freight,7.5556406538995295
2032,Singapore,Mexico,129973206709.46802,126956851112.08022,3016355597.387802,Pacific Ocean,15.85031375994723
2033,Taiwan,USA,22578431492.00761,21465270395.159695,1113161096.8479156,Eurasian Railway,89.74236193674878
2033,Taiwan,China,145406281449.67123,151253055218.67474,-5846773769.0035095,Indian Ocean,81.86067198830632
2033,Taiwan,Japan,191838291633.96725,187697521441.8927,4140770192.0745544,Air Freight,82.19006349836037
2033,Taiwan,Germany,24670678861.459957,25235089568.53912,-564410707.0791626,Indian Ocean,78.22431866211778
2033,Taiwan,South Korea,207264702894.68942,207504876305.03326,-240173410.34384155,Indian Ocean,60.49462844626688
2033,Taiwan,India,191704034150.8938,195514922696.19385,-3810888545.300049,Indian Ocean,59.971924721460574
2033,Taiwan,UK,209182302942.12213,208011314640.00848,1170988302.1136475,Air Freight,20.039273449865725
2033,Taiwan,Vietnam,120906126680.37805,118775703157.535,2130423522.843048,Pacific Ocean,36.12901442094354
2033,Taiwan,Mexico,81932347462.64908,85091824810.6049,-3159477347.955826,Indian Ocean,59.206496025041666
2033,USA,China,227534661246.48367,234618868772.46652,-7084207525.982849,Air Freight,38.93332297332026
2033,USA,Japan,237478068255.2928,239296731572.55408,-1818663317.2612915,Pacific Ocean,34.485759617858704
2033,USA,Germany,111948333450.77675,109731198681.71613,2217134769.060623,Eurasian Railway,31.133622531481457
2033,USA,South Korea,51375218691.04776,50049461838.11442,1325756852.933342,Pacific Ocean,74.44676614824012
2033,USA,India,165843105578.15283,159675457405.21442,6167648172.938416,Pacific Ocean,75.1827627171653
2033,USA,UK,223256365083.29813,225215986445.51355,-1959621362.2154236,Pacific Ocean,60.873128843392394
2033,USA,Taiwan,38876254713.4446,38794832889.59764,81421823.84696198,Eurasian Railway,44.054198479245706
2033,USA,Vietnam,42858929765.048775,41071234393.1113,1787695371.937477,Air Freight,89.4744916421037
2033,USA,Mexico,202918801282.21982,212222813556.52264,-9304012274.302826,Air Freight,71.57574007790947
2033,South Korea,USA,199081950880.34787,198811865527.24576,270085353.1021118,Indian Ocean,19.967199883523826
2033,South Korea,China,224930501102.1702,232266147350.56485,-7335646248.394653,Indian Ocean,28.954547253515102
2033,South Korea,Japan,188747602490.60028,189895826411.24133,-1148223920.6410522,Air Freight,27.983022564444997
2033,South Korea,Germany,23303755328.454796,23647614369.105835,-343859040.6510391,Eurasian Railway,31.453100774657784
2033,South Korea,India,39005745457.64295,40316452170.600464,-1310706712.957512,Eurasian Railway,11.26231559500295
2033,South Korea,UK,142044433251.9108,140522490001.72488,1521943250.185913,Air Freight,18.166869518660874
2033,South Korea,Taiwan,51002169447.928635,51048105325.25789,-45935877.32925415,Indian Ocean,37.191950052397075
2033,South Korea,Vietnam,147704463445.81497,146266977245.52515,1437486200.2898254,Pacific Ocean,6.051323458085095
2033,South Korea,Mexico,190746331309.3802,185229983705.58517,5516347603.795013,Indian Ocean,25.343728811286123
2033,Japan,USA,187819029119.57336,181991451403.66357,5827577715.90979,Air Freight,16.287040513178297
2033,Japan,China,100342417955.47574,105340994451.12819,-4998576495.652451,Air Freight,17.82440578006849
2033,Japan,Germany,213857624579.92004,207699362610.6741,6158261969.245941,Pacific Ocean,12.923664121090681
2033,Japan,South Korea,125554656824.94576,120211939543.24031,5342717281.705444,Air Freight,27.668653668414215
2033,Japan,India,87858934512.29051,91485684951.79005,-3626750439.499542,Eurasian Railway,25.407719281554325
2033,Japan,UK,274898453563.5064,284810803195.7536,-9912349632.247192,Indian Ocean,21.88564212633951
2033,Japan,Taiwan,80440810738.32895,79605907328.94315,834903409.3858032,Eurasian Railway,6.266601140537521
2033,Japan,Vietnam,220272971081.1496,211012933817.4701,9260037263.679504,Indian Ocean,39.62288244267944
2033,Japan,Mexico,87017693451.77805,85134186298.09583,1883507153.6822205,Eurasian Railway,18.320216977769967
2033,Netherlands,USA,65285700421.414604,65312630221.421455,-26929800.006851196,Pacific Ocean,51.49625432980967
2033,Netherlands,China,35685719909.994026,35605713539.677704,80006370.31632233,Eurasian Railway,15.501914626457012
2033,Netherlands,Japan,212087783192.23007,202130320677.02542,9957462515.20465,Pacific Ocean,70.92812554008012
2033,Netherlands,Germany,215498131056.31433,209492485146.57123,6005645909.743103,Indian Ocean,11.299119355946514
2033,Netherlands,South Korea,8218368235.270944,7987726668.515845,230641566.75509834,Pacific Ocean,74.5028779553448
2033,Netherlands,India,304469469845.1566,315616933258.36194,-11147463413.205322,Air Freight,25.592012933267895
2033,Netherlands,UK,398414485199.81415,409976506391.20264,-11562021191.388489,Indian Ocean,46.41911514698683
2033,Netherlands,Taiwan,323745006467.72156,331685925266.60187,-7940918798.88031,Air Freight,61.45213963037773
2033,Netherlands,Vietnam,217669732988.25436,211040282566.59076,6629450421.663605,Pacific Ocean,40.741611744821384
2033,Netherlands,Mexico,366912005853.30865,371799954103.73785,-4887948250.429199,Indian Ocean,35.9717935913345
2033,China,USA,205899631234.87436,205321774203.77664,577857031.0977173,Air Freight,24.109026698475898
2033,China,Japan,194149922076.7843,188074188990.04245,6075733086.741852,Indian Ocean,32.4886911256012
2033,China,Germany,198970376444.3879,198085128369.62042,885248074.7674866,Pacific Ocean,20.296399720183935
2033,China,South Korea,265973872629.9321,258149245992.10974,7824626637.822357,Indian Ocean,20.401358193311506
2033,China,India,229236256670.71838,220222954743.2362,9013301927.482178,Indian Ocean,13.726027396572016
2033,China,UK,149043918722.43478,144473856177.49365,4570062544.941132,Eurasian Railway,30.859992720901886
2033,China,Taiwan,163395120440.24634,158768769509.4351,4626350930.811249,Eurasian Railway,21.431261658810392
2033,China,Vietnam,194067237412.60086,196445268079.8433,-2378030667.2424316,Air Freight,34.89438602122837
2033,China,Mexico,211095678561.43942,202542919554.489,8552759006.950409,Pacific Ocean,16.286814212101625
2033,Germany,USA,133060088247.83908,138222877781.82117,-5162789533.982086,Indian Ocean,32.1630886606812
2033,Germany,China,301087832944.10864,314339786970.24854,-13251954026.139893,Air Freight,19.386735818625198
2033,Germany,Japan,28942979608.32365,29108063303.786835,-165083695.46318436,Indian Ocean,19.599539121050796
2033,Germany,South Korea,205118393860.62854,211316678500.6165,-6198284639.987946,Air Freight,32.80986473843606
2033,Germany,India,241453875015.92255,231399771896.11105,10054103119.811493,Air Freight,37.90092827108693
2033,Germany,UK,165674455647.76685,160255388544.38004,5419067103.38681,Eurasian Railway,29.602788841779798
2033,Germany,Taiwan,155540757576.5282,155711311421.96658,-170553845.438385,Eurasian Railway,8.446108591778355
2033,Germany,Vietnam,162218364742.3785,157462634591.00644,4755730151.37207,Air Freight,31.819478471131056
2033,Germany,Mexico,165298393530.01587,164807847884.86728,490545645.1485901,Air Freight,29.287465352066857
2033,Malaysia,USA,95084583104.91742,91006040922.20439,4078542182.713028,Air Freight,35.32840296435284
2033,Malaysia,China,130768587636.11363,135055092393.87192,-4286504757.7582855,Eurasian Railway,19.887630496929738
2033,Malaysia,Japan,219961753913.18915,222029048703.95645,-2067294790.7673035,Indian Ocean,10.351475315085931
2033,Malaysia,Germany,171817820161.16437,177459440193.05493,-5641620031.890564,Indian Ocean,12.714808783324738
2033,Malaysia,South Korea,239103766336.89053,239723846440.15274,-620080103.262207,Indian Ocean,13.081565239068023
2033,Malaysia,India,255335788098.8389,266010910862.77176,-10675122763.932861,Indian Ocean,25.560150060953717
2033,Malaysia,UK,155553151473.89673,150190718063.41153,5362433410.485199,Eurasian Railway,21.441710483418063
2033,Malaysia,Taiwan,277809218739.1408,285798909780.2814,-7989691041.140564,Indian Ocean,22.145916847458704
2033,Malaysia,Vietnam,294976610719.7322,305352110331.18005,-10375499611.447876,Eurasian Railway,15.584398868786737
2033,Malaysia,Mexico,254837015387.82596,265850833359.96436,-11013817972.138397,Indian Ocean,30.985640058619893
2033,Singapore,USA,95778914365.48422,92647458081.51755,3131456283.966675,Air Freight,39.718831248965685
2033,Singapore,China,214069330898.8554,214407826566.3584,-338495667.5029907,Air Freight,9.000764385952472
2033,Singapore,Japan,37846901289.05994,38202645840.937126,-355744551.87718964,Pacific Ocean,10.294512209351176
2033,Singapore,Germany,233125781536.77008,234348852519.92255,-1223070983.1524658,Pacific Ocean,38.96627224000071
2033,Singapore,South Korea,45335324294.1965,46259870572.03711,-924546277.8406067,Air Freight,13.822097904456694
2033,Singapore,India,173735262782.96988,173863673000.14865,-128410217.17877197,Indian Ocean,20.636726541249658
2033,Singapore,UK,35060730296.60154,34047113980.97311,1013616315.6284294,Pacific Ocean,31.712813860864674
2033,Singapore,Taiwan,44711635560.964905,44044524090.8608,667111470.1041031,Pacific Ocean,33.75887545726657
2033,Singapore,Vietnam,16924972661.160347,16231342977.990171,693629683.1701756,Indian Ocean,5.014361054308539
2033,Singapore,Mexico,83411899431.86346,83801854332.5328,-389954900.66934204,Indian Ocean,33.61276898919536
2034,Taiwan,USA,570602163751.8901,569783265911.2665,818897840.6236572,Eurasian Railway,20.507402066803184
2034,Taiwan,China,129813326254.33913,128539940916.81029,1273385337.528839,Pacific Ocean,55.19342039865664
2034,Taiwan,Japan,237069358152.5616,239238389328.6916,-2169031176.1299744,Eurasian Railway,14.91055563734915
2034,Taiwan,Germany,31398544910.293633,30325014647.01234,1073530263.281292,Air Freight,12.5332490370109
2034,Taiwan,South Korea,66510713520.191444,67651864857.42347,-1141151337.2320251,Eurasian Railway,43.4140116222881
2034,Taiwan,India,131572144852.54182,135142096665.94753,-3569951813.4057007,Air Freight,26.29796481129067
2034,Taiwan,UK,219934597475.68277,217849161010.05276,2085436465.630005,Air Freight,40.147148040951386
2034,Taiwan,Vietnam,269810771538.0644,271734082174.30905,-1923310636.2446594,Air Freight,41.70266848539697
2034,Taiwan,Mexico,168224691957.98157,163987533017.85257,4237158940.128998,Indian Ocean,15.40549784691688
2034,USA,China,173780445647.79706,169919842233.5593,3860603414.2377625,Eurasian Railway,30.037339025236626
2034,USA,Japan,15761533944.31739,16512219106.884874,-750685162.5674839,Air Freight,42.62325461985874
2034,USA,Germany,18804193501.353443,18454251983.206207,349941518.1472359,Eurasian Railway,81.21954499587306
2034,USA,South Korea,188923059766.60553,180713266556.0785,8209793210.527039,Eurasian Railway,42.58145280457676
2034,USA,India,88720094635.33717,90967237127.35188,-2247142492.0147095,Air Freight,49.11301710525927
2034,USA,UK,121383921589.79538,117667691296.58443,3716230293.2109528,Pacific Ocean,85.18050602601042
2034,USA,Taiwan,274881552733.0416,261171677307.90216,13709875425.139465,Indian Ocean,46.75499947692632
2034,USA,Vietnam,206476066884.50122,198231675341.78745,8244391542.713776,Air Freight,62.39428052822532
2034,USA,Mexico,97040443323.86293,98553472137.28772,-1513028813.4247894,Indian Ocean,38.92323323987387
2034,South Korea,USA,210431513501.1863,219258953008.19202,-8827439507.005707,Pacific Ocean,9.302894317133884
2034,South Korea,China,216939251934.86343,214123748718.528,2815503216.3354187,Air Freight,15.690328939925681
2034,South Korea,Japan,48385320496.31602,48394469060.89032,-9148564.574302673,Indian Ocean,21.464649587497348
2034,South Korea,Germany,8837201027.431847,8494042476.405222,343158551.0266247,Pacific Ocean,37.43433957077986
2034,South Korea,India,238503224144.447,232468801979.6392,6034422164.8078,Indian Ocean,20.088339746460452
2034,South Korea,UK,78033513186.64763,79075908541.96106,-1042395355.3134308,Air Freight,5.103843585987186
2034,South Korea,Taiwan,78319422937.01903,74536770434.04341,3782652502.9756165,Air Freight,14.148104173250982
2034,South Korea,Vietnam,208691051347.6099,210615123711.04013,-1924072363.4302368,Indian Ocean,25.989665119015562
2034,South Korea,Mexico,72293069357.49364,74516802460.45453,-2223733102.9608917,Air Freight,37.25367650533655
2034,Japan,USA,85804256231.84152,87920250816.96124,-2115994585.1197205,Air Freight,32.3390340161501
2034,Japan,China,207078216803.97998,210510511789.52463,-3432294985.544647,Pacific Ocean,14.85205120133345
2034,Japan,Germany,16402153012.08314,15674176114.57723,727976897.505909,Indian Ocean,19.224663066517856
2034,Japan,South Korea,158182570446.44168,161633036564.71255,-3450466118.270874,Indian Ocean,31.214680721197645
2034,Japan,India,83832043041.81462,85998659409.018,-2166616367.2033844,Air Freight,15.866728475616627
2034,Japan,UK,239442131968.0392,233532372913.4668,5909759054.572418,Indian Ocean,11.405571049120674
2034,Japan,Taiwan,328863303059.58105,329237316393.7142,-374013334.1331177,Air Freight,32.69777515180007
2034,Japan,Vietnam,192409722844.89868,193901212076.56186,-1491489231.6631775,Pacific Ocean,34.25961774663948
2034,Japan,Mexico,299177562617.0638,292842803448.5722,6334759168.491577,Air Freight,11.563980150175155
2034,Netherlands,USA,8496849379.750923,8758759941.688332,-261910561.93740845,Eurasian Railway,62.37055322030665
2034,Netherlands,China,59526675478.33761,58936847073.44673,589828404.8908768,Air Freight,47.28598732279796
2034,Netherlands,Japan,33883693098.05853,33397147307.521667,486545790.5368614,Eurasian Railway,11.22003044045008
2034,Netherlands,Germany,408650654804.0306,408462577759.5856,188077044.44500732,Air Freight,11.356401719258296
2034,Netherlands,South Korea,319031526293.7783,327631071223.8271,-8599544930.048767,Indian Ocean,84.39116545860489
2034,Netherlands,India,461356558440.1097,482874830861.94324,-21518272421.833557,Pacific Ocean,12.763982502535187
2034,Netherlands,UK,165625667202.64957,161712940446.93582,3912726755.713745,Eurasian Railway,81.38834967521078
2034,Netherlands,Taiwan,336414065186.5673,321983174359.6714,14430890826.895935,Air Freight,67.18784596213922
2034,Netherlands,Vietnam,54397880001.824814,55743373531.08496,-1345493529.260147,Indian Ocean,89.11248265596751
2034,Netherlands,Mexico,104273559296.39926,104756692920.59889,-483133624.19963074,Air Freight,35.55804367177881
2034,China,USA,81424897532.92307,83608690878.44035,-2183793345.517288,Air Freight,24.986848520953224
2034,China,Japan,6165715415.0643425,6156460517.454858,9254897.609484673,Eurasian Railway,13.686052193293104
2034,China,Germany,186790237638.5194,192634830152.6747,-5844592514.155304,Air Freight,12.612105708051693
2034,China,South Korea,177341992946.57922,174765005119.29285,2576987827.286377,Air Freight,24.1672173736615
